alloy,fold,setting,model,r2,mae,pearson_r,pearson_p,n_train,n_test,n_features,elapsed_s
MgCa,3,close_unfilt,Gemini3.1Pro,-0.030535197538761327,12.37777777777778,0.2171561805631076,,1198,12,,
MgCa,0,close_filt,Gemini3.1Pro,0.24649354256353284,13.422222222222222,0.6264957209695065,,1198,12,,
MgCa,1,close_filt,Gemini3.1Pro,-1.3734571428571427,7.313888888888889,0.20043563208332954,,1198,12,,
MgCa,2,close_filt,Gemini3.1Pro,0.6634975103339855,9.205555555555556,0.8598399040077792,,1198,12,,
MgCa,3,close_filt,Gemini3.1Pro,-0.7047260044472874,15.025,0.4001674433134606,,1198,12,,
MgCa,0,far_unfilt,Gemini3.1Pro,0.25452220674550907,13.107407407407406,0.6330437100872237,,5153,12,,
MgCa,1,far_unfilt,Gemini3.1Pro,-0.3100761904761904,4.772222222222223,0.45562450660540416,,5153,12,,
MgCa,2,far_unfilt,Gemini3.1Pro,0.6938423407109459,9.236111111111112,0.8869329239743284,,5153,12,,
MgCa,3,far_unfilt,Gemini3.1Pro,-0.21538808979865354,13.570555555555556,-0.1544476953067274,,5153,12,,
MgCa,0,far_filt,Gemini3.1Pro,0.2680582055335563,13.615740740740739,0.5941083546285079,,5153,12,,
MgCa,1,far_filt,Gemini3.1Pro,-0.2463492063492061,5.072222222222222,0.6848907484417497,,5153,12,,
MgCa,2,far_filt,Gemini3.1Pro,0.6386244553117932,9.646296296296297,0.8655461165531326,,5153,12,,
MgCa,3,far_filt,Gemini3.1Pro,-1.4451006731852933,16.330555555555552,0.4112263075100983,,5153,12,,
